horizon,held_out_season,term,term_type,coefficient_standardized,coefficient_raw
3,25-26,rainfall_dec,weather,1166166.2999478807,22942.856052495634
3,25-26,rainfall_jan,weather,-547130.5183038916,-8675.162897255597
3,25-26,rainfall_feb,weather,986949.5637423638,21214.197571608074
3,25-26,rainfall_mar,weather,-1623896.2289448539,-49641.27776047063
3,25-26,rainfall_apr,weather,4011313.809349866,144388.19739870966
3,25-26,growing_season_average_temperature,weather,2666384.67224248,3245873.935230489
3,25-26,block_fe_2,block_fixed_effect,29308584.133333262,29308584.133333262
3,25-26,block_fe_3,block_fixed_effect,-53765090.73333341,-53765090.73333341
3,25-26,block_fe_4,block_fixed_effect,-117656629.93333347,-117656629.93333347
4,10-11,intercept,intercept,174835635.7333333,109340394.01515724
4,10-11,rainfall_sep,weather,3813900.814101386,105009.38678408516
4,10-11,rainfall_oct,weather,-1540471.230767573,-37236.00809675873
4,10-11,rainfall_nov,weather,2050038.9692121097,44445.74459306153
4,10-11,rainfall_dec,weather,533230.0605901805,13689.118286686875
4,10-11,rainfall_jan,weather,2589.3893490991613,41.05397116652172
4,10-11,rainfall_feb,weather,644977.3405412034,13064.564845028834
4,10-11,rainfall_mar,weather,-2471924.633635057,-65636.71677366308
4,10-11,rainfall_apr,weather,3648030.588207043,132315.0395381367
4,10-11,growing_season_average_temperature,weather,1889428.7739005499,2197628.4753389126
4,10-11,block_fe_2,block_fixed_effect,-16702972.93333332,-16702972.93333332
4,10-11,block_fe_3,block_fixed_effect,-163267133.2,-163267133.2
4,11-12,intercept,intercept,176667135.20000008,21707686.630026728
4,11-12,rainfall_sep,weather,2056072.0881767361,48149.32223790904
4,11-12,rainfall_oct,weather,-2708313.826874151,-64666.37443667334
4,11-12,rainfall_nov,weather,713900.2447907026,15277.14356116404
4,11-12,rainfall_dec,weather,-121942.82004704047,-2409.7471449517534
4,11-12,rainfall_jan,weather,2154604.652190938,34536.66416514514
4,11-12,rainfall_feb,weather,3127227.505859892,66854.07026990925
4,11-12,rainfall_mar,weather,1124997.5756035796,36602.42464630209
4,11-12,rainfall_apr,weather,5639198.5417580465,206902.0581274067
4,11-12,growing_season_average_temperature,weather,4396406.256612611,5119480.1605713945
4,11-12,block_fe_2,block_fixed_effect,-17290039.333333436,-17290039.333333436
4,11-12,block_fe_3,block_fixed_effect,-164690759.0666668,-164690759.0666668
4,12-13,intercept,intercept,179104865.80000004,137924918.07888582
4,12-13,rainfall_sep,weather,3213511.439833973,78078.14991717665
4,12-13,rainfall_oct,weather,-2272087.836017921,-55744.99777071995
4,12-13,rainfall_nov,weather,2554419.5097698662,53448.17524164603
4,12-13,rainfall_dec,weather,-1293282.7562560313,-25582.51533854822
4,12-13,rainfall_jan,weather,712943.7376732712,10718.225219113086
4,12-13,rainfall_feb,weather,975591.6266653558,20813.220485536232
4,12-13,rainfall_mar,weather,-2857878.6067127544,-82921.95112797907
4,12-13,rainfall_apr,weather,3918395.0766083626,149260.20948573502
4,12-13,growing_season_average_temperature,weather,1264348.0136125232,1453299.000442406
4,12-13,block_fe_2,block_fixed_effect,-22945262.533333387,-22945262.533333387
4,12-13,block_fe_3,block_fixed_effect,-168156829.9333334,-168156829.9333334
4,13-14,intercept,intercept,176603085.93333334,153463224.78253633
4,13-14,rainfall_sep,weather,4639613.160710714,107083.76837017406
4,13-14,rainfall_oct,weather,-1782314.76791903,-44755.286941367165
4,13-14,rainfall_nov,weather,2571285.5841051536,53970.72049650887
4,13-14,rainfall_dec,weather,-2176794.9425659813,-44465.26565859204
4,13-14,rainfall_jan,weather,513874.51181969594,7626.6009531838945
4,13-14,rainfall_feb,weather,645633.6343386597,13127.26183141676
4,13-14,rainfall_mar,weather,-2913028.9076564014,-78542.21254882304
4,13-14,rainfall_apr,weather,2597715.53113883,96759.1841070334
4,13-14,growing_season_average_temperature,weather,790351.5610290911,896419.0362689698
4,13-14,block_fe_2,block_fixed_effect,-20305562.73333338,-20305562.73333338
4,13-14,block_fe_3,block_fixed_effect,-165834358.86666667,-165834358.86666667
4,14-15,intercept,intercept,176060429.3333333,185053605.00737545
4,14-15,rainfall_sep,weather,5791991.884243638,134050.6451161559
4,14-15,rainfall_oct,weather,-2928229.7516924734,-69816.25767148164
4,14-15,rainfall_nov,weather,2185155.7159755053,45910.97972201328
4,14-15,rainfall_dec,weather,-2648724.813124272,-54125.03692625744
4,14-15,rainfall_jan,weather,-796944.3678129687,-12678.962474055192
4,14-15,rainfall_feb,weather,-785996.8077339907,-16354.582997150028
4,14-15,rainfall_mar,weather,-2314830.8957862803,-61451.57206234553
4,14-15,rainfall_apr,weather,3084323.990324288,110978.66925783487
4,14-15,growing_season_average_temperature,weather,-29747.386991059175,-33540.48813651922
4,14-15,block_fe_2,block_fixed_effect,-17867173.400000058,-17867173.400000058
4,14-15,block_fe_3,block_fixed_effect,-164517564.06666663,-164517564.06666663
4,15-16,intercept,intercept,176863732.59999996,102108452.70891106
4,15-16,rainfall_sep,weather,3063638.966342903,71293.08998430443
4,15-16,rainfall_oct,weather,-977085.0551847019,-26327.15269058158
4,15-16,rainfall_nov,weather,1769732.3125336608,37226.910808125096
4,15-16,rainfall_dec,weather,88072.42285654147,1731.5451012629821
4,15-16,rainfall_jan,weather,557507.7988405575,8564.784170425439
4,15-16,rainfall_feb,weather,1925535.1072393511,39439.02370196456
4,15-16,rainfall_mar,weather,-2814258.7369029783,-77111.13142146531
4,15-16,rainfall_apr,weather,3861044.746532078,140123.13085016457
4,15-16,growing_season_average_temperature,weather,2234041.0523043335,2518811.3394701458
4,15-16,block_fe_2,block_fixed_effect,-19569822.600000054,-19569822.600000054
4,15-16,block_fe_3,block_fixed_effect,-167313864.93333325,-167313864.93333325
4,16-17,intercept,intercept,175172805.7333333,117331167.28216748
4,16-17,rainfall_sep,weather,2829214.2628678773,73405.72199488392
4,16-17,rainfall_oct,weather,-2104512.9009954263,-50269.88187434134
4,16-17,rainfall_nov,weather,1793385.1674396498,45925.42127850628
4,16-17,rainfall_dec,weather,-369760.4331932233,-7500.100020112463
4,16-17,rainfall_jan,weather,-205096.54634759488,-3154.945373356371
4,16-17,rainfall_feb,weather,1277739.9742994064,27075.44603954203
4,16-17,rainfall_mar,weather,-2033398.6849211622,-54812.05516396157
4,16-17,rainfall_apr,weather,3685152.550522185,139926.7172972628
4,16-17,growing_season_average_temperature,weather,1784507.1635032245,2012068.3812307022
4,16-17,block_fe_2,block_fixed_effect,-17547764.999999892,-17547764.999999892
4,16-17,block_fe_3,block_fixed_effect,-164107609.1333333,-164107609.1333333
4,17-18,intercept,intercept,175653692.40000004,121052350.6172502
4,17-18,rainfall_sep,weather,3036652.568224846,72275.57768746781
4,17-18,rainfall_oct,weather,-5492.843275862862,-130.78645629043976
4,17-18,rainfall_nov,weather,1407935.8720891946,29744.74595443702
4,17-18,rainfall_dec,weather,2046386.7297407393,40430.123743870055
4,17-18,rainfall_jan,weather,-2706991.7720753513,-42093.47635689631
4,17-18,rainfall_feb,weather,2776742.772476366,58270.81201723556
4,17-18,rainfall_mar,weather,-2016547.5871823588,-53486.685798502476
4,17-18,rainfall_apr,weather,1944745.6765112914,77475.08507148968
4,17-18,growing_season_average_temperature,weather,1421887.4100253794,1656668.863805563
4,17-18,block_fe_2,block_fixed_effect,-17836318.133333426,-17836318.133333426
4,17-18,block_fe_3,block_fixed_effect,-164671896.20000008,-164671896.20000008
4,18-19,intercept,intercept,174953766.13333333,47013503.032966554
4,18-19,rainfall_sep,weather,7287151.376902305,173110.44977338886
4,18-19,rainfall_oct,weather,-4248926.6224824255,-101584.2480295085
4,18-19,rainfall_nov,weather,894913.0055406844,19499.252068974733
4,18-19,rainfall_dec,weather,-2878585.363392393,-56644.00925280622
4,18-19,rainfall_jan,weather,2482899.9767897516,36917.22871055553
4,18-19,rainfall_feb,weather,1031729.6205565075,20898.90163785646
4,18-19,rainfall_mar,weather,-4399517.130027885,-118273.64182245836
4,18-19,rainfall_apr,weather,5922242.027112335,224425.27430179832
4,18-19,growing_season_average_temperature,weather,4523951.948739622,5127237.29266088
4,18-19,block_fe_2,block_fixed_effect,-15171613.4666667,-15171613.4666667
4,18-19,block_fe_3,block_fixed_effect,-163649877.20000005,-163649877.20000005
4,19-20,intercept,intercept,175617770.4666667,142846881.11201096
4,19-20,rainfall_sep,weather,1962653.9795845835,45508.57833735375
4,19-20,rainfall_oct,weather,1674620.6916706953,43027.38642310159
4,19-20,rainfall_nov,weather,3526737.1110974886,75268.93087794866
4,19-20,rainfall_dec,weather,-548179.502179438,-11300.40198185703
4,19-20,rainfall_jan,weather,-4242703.624585144,-65224.309617828374
4,19-20,rainfall_feb,weather,4935180.087263121,103598.36327341515
4,19-20,rainfall_mar,weather,-1385910.7918220158,-36841.537673456296
4,19-20,rainfall_apr,weather,5393016.591914144,200509.06269950475
4,19-20,growing_season_average_temperature,weather,276866.8217726513,312152.32164290734
4,19-20,block_fe_2,block_fixed_effect,-17499685.400000066,-17499685.400000066
4,19-20,block_fe_3,block_fixed_effect,-163978841.3333334,-163978841.3333334
4,20-21,intercept,intercept,174419989.33333334,113225642.35774896
4,20-21,rainfall_sep,weather,3382578.75076805,78095.66100260729
4,20-21,rainfall_oct,weather,-1942678.063699137,-49946.184961399595
4,20-21,rainfall_nov,weather,2391080.364945441,49829.72821567776
4,20-21,rainfall_dec,weather,-397816.42798678763,-7844.788157206176
4,20-21,rainfall_jan,weather,-184611.37584774534,-2742.888529754019
4,20-21,rainfall_feb,weather,762403.0674929231,17929.897476329483
4,20-21,rainfall_mar,weather,-1671074.0622891253,-46294.45127683567
4,20-21,rainfall_apr,weather,3690245.127343633,141346.9712749425
4,20-21,growing_season_average_temperature,weather,1868115.992371545,2110391.7315450124
4,20-21,block_fe_2,block_fixed_effect,-16223260.533333365,-16223260.533333365
4,20-21,block_fe_3,block_fixed_effect,-162541522.8,-162541522.8
4,21-22,intercept,intercept,175838730.53333333,135465642.68485957
4,21-22,rainfall_sep,weather,2988407.8308884506,71574.25377133179
4,21-22,rainfall_oct,weather,-2345457.5943802623,-57698.0501308749
4,21-22,rainfall_nov,weather,-206587.16262190393,-4725.35043873488
4,21-22,rainfall_dec,weather,1319058.2061465373,25995.025382128817
4,21-22,rainfall_jan,weather,-1225400.9746137203,-18892.45994940059
4,21-22,rainfall_feb,weather,497741.8593498078,10357.574998318814
4,21-22,rainfall_mar,weather,-2299969.3220353806,-62794.6459463995
4,21-22,rainfall_apr,weather,1511550.731498895,58311.78902140814
4,21-22,growing_season_average_temperature,weather,1580045.6121755748,1859658.9650899374
4,21-22,block_fe_2,block_fixed_effect,-15343682.133333322,-15343682.133333322
4,21-22,block_fe_3,block_fixed_effect,-163822710.73333338,-163822710.73333338
4,22-23,intercept,intercept,176796348.93333328,109385074.31694655
4,22-23,rainfall_sep,weather,3414233.308301089,80940.03345006936
4,22-23,rainfall_oct,weather,-2403695.093173491,-61749.050870758205
4,22-23,rainfall_nov,weather,2509416.6286501233,53386.70228014969
4,22-23,rainfall_dec,weather,-584915.2144643691,-11633.177941165284
4,22-23,rainfall_jan,weather,-87988.84634997009,-1345.8573263102369
4,22-23,rainfall_feb,weather,1281898.322604481,26393.0960956097
4,22-23,rainfall_mar,weather,-2181360.783119454,-57885.526247407775
4,22-23,rainfall_apr,weather,4161683.1552536134,153501.90785902436
4,22-23,growing_season_average_temperature,weather,2078797.2831852045,2344407.9986790586
4,22-23,block_fe_2,block_fixed_effect,-17968899.933333267,-17968899.933333267
4,22-23,block_fe_3,block_fixed_effect,-165125038.73333326,-165125038.73333326
4,23-24,intercept,intercept,175602042.0666666,35501698.84739429
4,23-24,rainfall_sep,weather,2469776.6600682414,58832.949519728274
4,23-24,rainfall_oct,weather,-4892170.939298021,-116510.12626794352
4,23-24,rainfall_nov,weather,5538030.373745392,118367.16707880901
4,23-24,rainfall_dec,weather,-3349187.7803940205,-67662.40449297568
4,23-24,rainfall_jan,weather,3270609.6331187054,48592.199612152275
4,23-24,rainfall_feb,weather,-1044008.9087320906,-21601.31512193716
4,23-24,rainfall_mar,weather,-598433.0091329699,-15865.705110552415
4,23-24,rainfall_apr,weather,4320542.764800579,159384.95879814296
4,23-24,growing_season_average_temperature,weather,4493801.561721554,5336452.071943352
4,23-24,block_fe_2,block_fixed_effect,-19332205.33333327,-19332205.33333327
4,23-24,block_fe_3,block_fixed_effect,-165051740.06666663,-165051740.06666663
4,24-25,intercept,intercept,174516844.8,384498979.3130201
4,24-25,rainfall_sep,weather,871270.2632627886,20320.656847052567
4,24-25,rainfall_oct,weather,-3229133.7389466804,-83217.6613953013
4,24-25,rainfall_nov,weather,3994726.9455546523,85190.31202120411
4,24-25,rainfall_dec,weather,1016122.6921592802,22780.937469927216
4,24-25,rainfall_jan,weather,-2834528.545608083,-43835.92075831154
4,24-25,rainfall_feb,weather,1046131.3287341457,21620.247337340417
4,24-25,rainfall_mar,weather,-3285495.3828833653,-87359.08805424898
4,24-25,rainfall_apr,weather,1720894.2998365944,62745.49326038027
4,24-25,growing_season_average_temperature,weather,-5402567.369541585,-8544580.45514694
4,24-25,block_fe_2,block_fixed_effect,-16152054.533333305,-16152054.533333305
4,24-25,block_fe_3,block_fixed_effect,-162966090.39999998,-162966090.39999998
4,25-26,intercept,intercept,176117514.99999994,54206525.9002814
4,25-26,rainfall_sep,weather,1494384.714774466,35872.40188377359
4,25-26,rainfall_oct,weather,-2357470.699687998,-56129.26840407795
4,25-26,rainfall_nov,weather,3574157.6426017396,77083.2465344178
4,25-26,rainfall_dec,weather,1554888.399930471,30590.474736660126
4,25-26,rainfall_jan,weather,-729507.3577384399,-11566.883863006158
4,25-26,rainfall_feb,weather,1315932.7516565165,28285.59676214477
4,25-26,rainfall_mar,weather,-2165194.971926515,-66188.3703472955
4,25-26,rainfall_apr,weather,5348418.412466535,192517.5965316146
4,25-26,growing_season_average_temperature,weather,3555179.5629900387,4327831.913640731
4,25-26,block_fe_2,block_fixed_effect,-18456908.99999997,-18456908.99999997
4,25-26,block_fe_3,block_fixed_effect,-164628821.33333325,-164628821.33333325
5,10-11,intercept,intercept,227418894.20000002,126187174.5029224
5,10-11,rainfall_sep,weather,5457746.004584403,150269.91762493792
5,10-11,rainfall_oct,weather,-1345654.6366313267,-32526.934579672878
5,10-11,rainfall_nov,weather,1964788.6674866332,42597.48063619236
5,10-11,rainfall_dec,weather,1453926.133038812,37325.29031323718
5,10-11,rainfall_jan,weather,-14367.09970710265,-227.78594394355306
5,10-11,rainfall_feb,weather,1625320.6795935142,32922.25335342504
5,10-11,rainfall_mar,weather,-4290399.247321662,-113922.45394968797
5,10-11,rainfall_apr,weather,5117265.233933255,185604.5708453865
5,10-11,growing_season_average_temperature,weather,2912656.790514612,3387763.323043937
5,10-11,block_fe_2,block_fixed_effect,-114177065.40000008,-114177065.40000008
5,11-12,intercept,intercept,229445440.7333333,7203452.511727244
5,11-12,rainfall_sep,weather,3100711.0534739476,72612.7923913192
5,11-12,rainfall_oct,weather,-2934694.5812333785,-70071.66479903378
5,11-12,rainfall_nov,weather,153111.04260138562,3276.5073211406952
5,11-12,rainfall_dec,weather,752286.3330226657,14866.14662911914
5,11-12,rainfall_jan,weather,2897057.5853994465,46437.61666080366
5,11-12,rainfall_feb,weather,4959313.7880399,106020.52836094609
5,11-12,rainfall_mar,weather,756894.734375098,24625.993051837122
5,11-12,rainfall_apr,weather,7813004.194094078,286658.93494364637
5,11-12,growing_season_average_temperature,weather,6301205.798975087,7337560.769551254
5,11-12,block_fe_2,block_fixed_effect,-114807670.99999997,-114807670.99999997
5,12-13,intercept,intercept,231380654.0666667,163839494.20379138
5,12-13,rainfall_sep,weather,4655069.586685049,113103.44707621861
5,12-13,rainfall_oct,weather,-2367948.0031366437,-58096.89839604942
5,12-13,rainfall_nov,weather,2631714.219654369,55065.474664610156
5,12-13,rainfall_dec,weather,-860547.7151589817,-17022.553665170006
5,12-13,rainfall_jan,weather,972053.1427018436,14613.613891086201
5,12-13,rainfall_feb,weather,2042203.210600968,43568.25595540684
5,12-13,rainfall_mar,weather,-4757907.460430791,-138051.68945195293
5,12-13,rainfall_apr,weather,5489323.82839326,209100.30983149546
5,12-13,growing_season_average_temperature,weather,2047688.9537595692,2353706.635891267
5,12-13,block_fe_2,block_fixed_effect,-120416341.93333338,-120416341.93333338
5,13-14,intercept,intercept,228799553.53333336,196052278.583826
5,13-14,rainfall_sep,weather,6977913.330939416,161052.4905750987
5,13-14,rainfall_oct,weather,-1616448.5791974922,-40590.26008768145
5,13-14,rainfall_nov,weather,2717367.892598112,57036.956114168606
5,13-14,rainfall_dec,weather,-2543571.7079462563,-51957.39364507493
5,13-14,rainfall_jan,weather,822686.9635406225,12209.800322831252
5,13-14,rainfall_feb,weather,1457864.401341621,29641.83817764768
5,13-14,rainfall_mar,weather,-5111651.382676229,-137822.32243504983
5,13-14,rainfall_apr,weather,3362132.0214696564,125232.01534500466
5,13-14,growing_season_average_temperature,weather,1111782.5983815747,1260987.0525012333
5,13-14,block_fe_2,block_fixed_effect,-117679825.40000002,-117679825.40000002
5,14-15,intercept,intercept,228465679.9333333,190813095.40058917
5,14-15,rainfall_sep,weather,6865561.944847204,158897.49609203427
5,14-15,rainfall_oct,weather,-2863161.2481642356,-68264.86321344791
5,14-15,rainfall_nov,weather,2210903.582024061,46451.952499101
5,14-15,rainfall_dec,weather,-1576563.6943739871,-32216.09423212865
5,14-15,rainfall_jan,weather,-659919.7632076313,-10498.973644243863
5,14-15,rainfall_feb,weather,757719.1151082562,15766.19654765698
5,14-15,rainfall_mar,weather,-3959579.44069115,-105114.53850868208
5,14-15,rainfall_apr,weather,4768283.604161417,171570.0979189766
5,14-15,growing_season_average_temperature,weather,1341537.1822276847,1512597.121849087
5,14-15,block_fe_2,block_fixed_effect,-114970524.46666665,-114970524.46666665
5,15-16,intercept,intercept,229137967.59999996,121728792.40996209
5,15-16,rainfall_sep,weather,4593526.92770539,106894.68706985081
5,15-16,rainfall_oct,weather,-1134598.5705589177,-30571.289214912464
5,15-16,rainfall_nov,weather,1827431.0923548224,38440.62393011974
5,15-16,rainfall_dec,weather,742005.1789967224,14588.169498826373
5,15-16,rainfall_jan,weather,491298.39411150065,7547.633804572181
5,15-16,rainfall_feb,weather,3056031.9108402818,62593.98466039392
5,15-16,rainfall_mar,weather,-4362204.553316416,-119525.08992412983
5,15-16,rainfall_apr,weather,5390071.585414665,195613.81844465455
5,15-16,growing_season_average_temperature,weather,3226206.2920509526,3637446.582956021
5,15-16,block_fe_2,block_fixed_effect,-117584221.93333331,-117584221.93333331
5,16-17,intercept,intercept,227858045.59999996,137124849.9637341
5,16-17,rainfall_sep,weather,4103593.1463603578,106470.2739680436
5,16-17,rainfall_oct,weather,-2109536.145540632,-50389.87064219065
5,16-17,rainfall_nov,weather,1737909.3310476993,44504.78325643813
5,16-17,rainfall_dec,weather,405751.2172595138,8230.1253448026
5,16-17,rainfall_jan,weather,-310972.4774082196,-4783.606532201054
5,16-17,rainfall_feb,weather,2469142.73895514,52321.39741825244
5,16-17,rainfall_mar,weather,-3670159.7282635802,-98932.39283467579
5,16-17,rainfall_apr,weather,5166316.053148579,196167.08831627504
5,16-17,growing_season_average_temperature,weather,2773518.451959277,3127198.8681692407
5,16-17,block_fe_2,block_fixed_effect,-115335484.33333328,-115335484.33333328
5,17-18,intercept,intercept,228402331.86666664,141528229.35144702
5,17-18,rainfall_sep,weather,4433589.082128567,105524.16021929502
5,17-18,rainfall_oct,weather,610028.0807118843,14524.974936852292
5,17-18,rainfall_nov,weather,1127888.1649916312,23828.320307593425
5,17-18,rainfall_dec,weather,3553272.7333880025,70201.42098204322
5,17-18,rainfall_jan,weather,-3540914.5584088406,-55060.89999376015
5,17-18,rainfall_feb,weather,4420098.840171249,92757.15099224662
5,17-18,rainfall_mar,weather,-3670366.2700862954,-97352.3901450951
5,17-18,rainfall_apr,weather,2878963.881223908,114692.61729672411
5,17-18,growing_season_average_temperature,weather,2297952.2567224572,2677389.1711692363
5,17-18,block_fe_2,block_fixed_effect,-115801615.2666667,-115801615.2666667
5,18-19,intercept,intercept,228028374.59999996,22684873.04122281
5,18-19,rainfall_sep,weather,11349280.184482783,269608.64344980713
5,18-19,rainfall_oct,weather,-5612109.569825887,-134175.5179986823
5,18-19,rainfall_nov,weather,12464.120771693793,271.58062430723277
5,18-19,rainfall_dec,weather,-3651616.3282505358,-71855.49948095322
5,18-19,rainfall_jan,weather,4061774.50762046,60392.8711870241
5,18-19,rainfall_feb,weather,2097662.598578658,42490.63266542585
5,18-19,rainfall_mar,weather,-7555757.081270078,-203123.86116836793
5,18-19,rainfall_apr,weather,8855238.189137598,335572.11112055567
5,18-19,growing_season_average_temperature,weather,7262408.127889406,8230876.50128823
5,18-19,block_fe_2,block_fixed_effect,-113703571.13333337,-113703571.13333337
5,19-20,intercept,intercept,228120524.53333336,174627622.79139474
5,19-20,rainfall_sep,weather,2804075.6917718756,65018.84673011984
5,19-20,rainfall_oct,weather,3408974.315345524,87589.53947145164
5,19-20,rainfall_nov,weather,4107646.938331074,87666.92376910555
5,19-20,rainfall_dec,weather,136671.2622880038,2817.398675218454
5,19-20,rainfall_jan,weather,-6287631.742362839,-96661.58087270593
5,19-20,rainfall_feb,weather,7881042.5080127055,165437.34783366518
5,19-20,rainfall_mar,weather,-2720555.930764681,-72320.28526471264
5,19-20,rainfall_apr,weather,7685191.514568649,285730.7262066882
5,19-20,growing_season_average_temperature,weather,541256.1309448697,610236.9247285076
5,19-20,block_fe_2,block_fixed_effect,-114504791.66666672,-114504791.66666672
5,20-21,intercept,intercept,226955863.8,130537736.9614291
5,20-21,rainfall_sep,weather,4923544.184238284,113672.87086999089
5,20-21,rainfall_oct,weather,-1705047.5838972372,-43836.71365041354
5,20-21,rainfall_nov,weather,2457628.935721756,51216.58967108569
5,20-21,rainfall_dec,weather,692128.324022664,13648.50644061457
5,20-21,rainfall_jan,weather,-659009.5707955202,-9791.32398766112
5,20-21,rainfall_feb,weather,1083576.1423109984,25483.120370070057
5,20-21,rainfall_mar,weather,-2498198.361181726,-69208.61553746514
5,20-21,rainfall_apr,weather,5306654.032781451,203260.0678962351
5,20-21,growing_season_average_temperature,weather,2876520.440213068,3249576.031378738
5,20-21,block_fe_2,block_fixed_effect,-113251019.86666669,-113251019.86666669
5,21-22,intercept,intercept,228456355.0,163345979.66490772
5,21-22,rainfall_sep,weather,4328508.112240812,103670.5013534535
5,21-22,rainfall_oct,weather,-2483232.9529449623,-61087.311810264066
5,21-22,rainfall_nov,weather,-1276405.381051353,-29195.728576772035
5,21-22,rainfall_dec,weather,2893032.5908829905,57013.75062972361
5,21-22,rainfall_jan,weather,-1800653.4102415002,-27761.339463976492
5,21-22,rainfall_feb,weather,1349259.0142832706,28076.90607105474
5,21-22,rainfall_mar,weather,-4047009.9124293206,-110493.01925804517
5,21-22,rainfall_apr,weather,2012079.8983171568,77620.93331034994
5,21-22,growing_season_average_temperature,weather,2465949.9836311927,2902337.729484201
5,21-22,block_fe_2,block_fixed_effect,-112505834.66666669,-112505834.66666669
5,22-23,intercept,intercept,229637541.2,129354120.9585607
5,22-23,rainfall_sep,weather,4853021.468958059,115048.8805426211
5,22-23,rainfall_oct,weather,-2373848.632043,-60982.31857934033
5,22-23,rainfall_nov,weather,2456510.6252914197,52261.1510193919
5,22-23,rainfall_dec,weather,136261.42333886982,2710.0566800422775
5,22-23,rainfall_jan,weather,-69444.38478215586,-1062.2054715711517
5,22-23,rainfall_feb,weather,2467215.7965743155,50797.682202509284
5,22-23,rainfall_mar,weather,-3845346.9019126273,-102041.7762818386
5,22-23,rainfall_apr,weather,5566328.407669366,205311.64879010667
5,22-23,growing_season_average_temperature,weather,3056752.1692801085,3447317.491515786
5,22-23,block_fe_2,block_fixed_effect,-115767126.79999998,-115767126.79999998
5,23-24,intercept,intercept,227914503.0666666,28021967.491621554
5,23-24,rainfall_sep,weather,3675865.6283501945,87563.39002250342
5,23-24,rainfall_oct,weather,-5816563.25410379,-138525.1103425987
5,23-24,rainfall_nov,weather,6591571.852045592,140885.05011130616
5,23-24,rainfall_dec,weather,-3558882.971851855,-71898.79904442801
5,23-24,rainfall_jan,weather,4319466.9530828055,64175.31406894041
5,23-24,rainfall_feb,weather,-598071.9567614659,-12374.55034678565
5,23-24,rainfall_mar,weather,-1787843.4430221487,-47399.45226604542
5,23-24,rainfall_apr,weather,6013544.806569419,221839.85749070413
5,23-24,growing_season_average_temperature,weather,6354577.23401867,7546149.152570032
5,23-24,block_fe_2,block_fixed_effect,-117065228.73333332,-117065228.73333332
5,24-25,intercept,intercept,227216858.2,518539801.76932824
5,24-25,rainfall_sep,weather,1318437.2312718295,30749.942561705673
5,24-25,rainfall_oct,weather,-3777919.94145711,-97360.37212546232
5,24-25,rainfall_nov,weather,4711811.505571407,100482.63568838115
5,24-25,rainfall_dec,weather,2293892.590152085,51427.867975211586
5,24-25,rainfall_jan,weather,-4061525.8897539238,-62811.407328018024
5,24-25,rainfall_feb,weather,2155573.766054919,44548.936348538744
5,24-25,rainfall_mar,weather,-5466092.1827110965,-145339.67412945602
5,24-25,rainfall_apr,weather,2361736.2741130185,86111.21989550728
5,24-25,growing_season_average_temperature,weather,-7541394.887727009,-11927302.512783825
5,24-25,block_fe_2,block_fixed_effect,-113755918.99999996,-113755918.99999996
5,25-26,intercept,intercept,228400326.0666666,45424857.67032611
5,25-26,rainfall_sep,weather,2177357.6038820026,52267.027519037154
5,25-26,rainfall_oct,weather,-2468637.7750034183,-58776.05701905475
5,25-26,rainfall_nov,weather,4143443.316846266,89360.93329709786
5,25-26,rainfall_dec,weather,3213466.632125074,63220.91658251361
5,25-26,rainfall_jan,weather,-1071070.7782877127,-16982.626933223568
5,25-26,rainfall_feb,weather,2516735.5844709924,54096.508966492
5,25-26,rainfall_mar,weather,-3772082.0162615427,-115309.69021720304
5,25-26,rainfall_apr,weather,7557077.347515014,272018.801736971
5,25-26,growing_season_average_temperature,weather,5309809.325124794,6463797.916664223
5,25-26,block_fe_2,block_fixed_effect,-115228905.39999992,-115228905.39999992
