season,horizon,harvest_block_order,block_start_date,block_end_date,base_period_count,block_crush_tonnes,rainfall_sep,rainfall_oct,rainfall_nov,rainfall_dec,rainfall_jan,rainfall_feb,rainfall_mar,rainfall_apr,growing_season_average_temperature,temperature_sep,temperature_oct,temperature_nov,temperature_dec,temperature_jan,temperature_feb,temperature_mar,temperature_apr,growing_season_total_rainfall
23-24,1,4,2023-07-16,2023-08-01,1,59486498,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,5,2023-08-16,2023-09-01,1,56127609,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,6,2023-09-16,2023-10-01,1,51809218,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,7,2023-10-16,2023-11-01,1,38439426,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,8,2023-11-16,2023-12-01,1,38187359,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,9,2023-12-16,2024-01-01,1,16959995,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,10,2024-01-16,2024-02-01,1,948654,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,11,2024-02-16,2024-03-01,1,363793,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
23-24,1,12,2024-03-16,2024-04-01,1,3972760,100.89781931464177,108.55984423676011,98.4534890965732,212.63481308411207,209.15680685358257,182.3918224299065,123.1161059190031,87.32070093457943,23.20907710280374,21.599968847352024,24.04822429906542,22.98713395638629,24.05602803738317,23.6777570093458,23.82177570093458,23.91366043613707,21.568068535825542,1122.5314018691588
24-25,1,1,2024-04-16,2024-05-01,1,32053800,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,2,2024-05-16,2024-06-01,1,52911731,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,3,2024-06-16,2024-07-01,1,57005563,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,4,2024-07-16,2024-08-01,1,55100624,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,5,2024-08-16,2024-09-01,1,50314323,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,6,2024-09-16,2024-10-01,1,47649759,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,7,2024-10-16,2024-11-01,1,35063996,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,8,2024-11-16,2024-12-01,1,20111231,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,9,2024-12-16,2025-01-01,1,4344693,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,10,2025-01-16,2025-02-01,1,0,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,11,2025-02-16,2025-03-01,1,0,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
24-25,1,12,2025-03-16,2025-04-01,1,2893723,36.949984423676014,172.5401090342679,100.20395638629284,77.00595015576324,124.56844236760124,106.37163551401868,112.49850467289718,47.43671339563863,26.58614875389408,26.277180685358257,26.152476635514017,27.01757009345794,27.953457943925237,26.918052959501555,26.80934579439252,26.61188473520249,24.949221183800624,777.5752959501558
25-26,1,1,2025-04-16,2025-05-01,1,18281747,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,2,2025-05-16,2025-06-01,1,52310289,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,3,2025-06-16,2025-07-01,1,45340511,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,4,2025-07-16,2025-08-01,1,57129118,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,5,2025-08-16,2025-09-01,1,56572358,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,6,2025-09-16,2025-10-01,1,49716418,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,7,2025-10-16,2025-11-01,1,36717950,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,8,2025-11-16,2025-12-01,1,20695347,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,9,2025-12-16,2026-01-01,1,4220127,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,10,2026-01-16,2026-02-01,1,162615,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,11,2026-02-16,2026-03-01,1,47449,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
25-26,1,12,2026-03-16,2026-04-01,1,3739136,15.781495327102803,111.9001246105919,185.4763551401869,175.98453271028038,106.72911214953272,81.47781931464175,52.85845794392523,67.35587227414331,25.507899143302183,26.12772585669782,25.58468847352025,24.478566978193147,24.82026479750779,25.96045171339564,26.325919003115267,26.84082554517134,23.9247507788162,797.5637694704051
